Country,ActorName,ActorType,AffiliationTo,AffiliationStartDate,AffiliationEndDate,Aliases
Afghanistan,Sayed Fazlollah Wahidi,Individual,Provincial (Afghanistan),BOT,EOT,Syed Fazlullah Wahidi ; Sayed Faizollah Wahidi ; Sayd Fazlollah Wahidi ; Sayed Fazlullah Wahidi ; Sayed Fazlollah Wahidi ; Sayed Fazlollah Wahedi
Afghanistan,Sayed Hussein Anwari,Individual,Cabinet (Afghanistan),10/7/01,12/30/04,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Hussein Anwari,Individual,Herat Province,6/1/05,1/23/09,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Hussein Anwari,Individual,House of the People,9/19/10,EOT,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Hussein Anwari,Individual,Islamic Movement of Afghanistan,BOT,EOT,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Hussein Anwari,Individual,Ministry of Agriculture,10/7/01,12/30/04,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Hussein Anwari,Individual,Shia,BOT,EOT,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Mohmood Hasamuddeen Al-Gailani,Individual,House of the People,12/7/05,EOT,S. M. H. Al-Gailani ; S. Al-Gailani ; S Al-Gailani ; Sayed Al-Gailani ; S M H Al-Gailani ; Sayed Mohmood Hasamuddeen Al-Gailani
Afghanistan,Sayed Mohmood Hasamuddeen Al-Gailani,Individual,Pashtun,BOT,EOT,S. M. H. Al-Gailani ; S. Al-Gailani ; S Al-Gailani ; Sayed Al-Gailani ; S M H Al-Gailani ; Sayed Mohmood Hasamuddeen Al-Gailani
Afghanistan,Sayed Mustafa Kazemi,Individual,Cabinet (Afghanistan),1/1/02,12/30/04,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Cabinet (Afghanistan),6/19/02,10/9/09,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Elite (Afghanistan),1/1/62,12/31/01,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Elite (Afghanistan),12/30/04,11/6/07,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Ministry of Commerce,1/1/02,12/30/04,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Ministry of Commerce,6/19/02,10/9/09,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Opposition Major Party (Out Of Government) (United National Front),BOT,11/6/07,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Shia (Afghanistan),BOT,EOT,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,United National Front,BOT,EOT,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Noorullah,Individual,Elite (Afghanistan),BOT,EOT,S. Noorullah ; Sayed Noorullah ; S Noorullah
Afghanistan,Sayed Noorullah,Individual,National Islamic Movement of Afghanistan,BOT,EOT,S. Noorullah ; Sayed Noorullah ; S Noorullah
Afghanistan,Sayed Pervez Kambaksh,Individual,New World,BOT,EOT,S P Kambaksh ; S Kambaksh ; Sayed Kambaksh ; S. Kambaksh ; S. P. Kambaksh ; Sayed Pervez Kambaksh
Afghanistan,Sayed Raz Mohammad Agha,Individual,Martyrs and Refugees Department,10/7/01,EOT,Sayed Raz Mohammad Agha ; S. R. M. Agha ; S R M Agha ; Sayed Agha ; Syed Raz Muhammad Agha ; Syed Raz Mohammad Agha ; S Agha ; S. Agha
Afghanistan,Sayyad Mohammad,Individual,House of the People,12/7/05,EOT,Sayyad Mohammad ; S Mohammad ; S. Mohammad
Afghanistan,Sayyad Mohammad,Individual,Pashtun,BOT,EOT,Sayyad Mohammad ; S Mohammad ; S. Mohammad
Afghanistan,Seyed Agha Hossein Fazel Sangcharaki,Individual,Coalition for Change and Hope,BOT,EOT,S. A. H. F. Sangcharaki ; S. Sangcharaki ; S Sangcharaki ; S A H F Sangcharaki ; Seyed Agha Hossein Fazel Sangcharaki ; Seyed Sangcharaki
Afghanistan,Shah Gul Rezai,Individual,Hazara (Ethnic Group),BOT,EOT,S Rezai ; S. G. Rezai ; Shah Gul Rezai ; S G Rezai ; S. Rezai ; Shah Rezai
Afghanistan,Shah Gul Rezai,Individual,House of the People,12/7/05,EOT,S Rezai ; S. G. Rezai ; Shah Gul Rezai ; S G Rezai ; S. Rezai ; Shah Rezai
Afghanistan,Shahnawaz Tanai,Individual,Afghanistan Peace Movement,1/1/04,EOT,S. Tanai ; Shahnawaz Tanai ; S Tanai
Afghanistan,Shahnawaz Tanai,Individual,Exiles (Afghanistan),4/1/90,12/31/03,S. Tanai ; Shahnawaz Tanai ; S Tanai
Afghanistan,Shahnawaz Tanai,Individual,Ministry of Defense,1/1/86,3/31/90,S. Tanai ; Shahnawaz Tanai ; S Tanai
Afghanistan,Shamshad TV,Group,Television Entertainment (Afghanistan),BOT,EOT,Shamshad Tv
Afghanistan,Shamshad TV,Group,Television News (Afghanistan),1/1/06,EOT,Shamshad Tv
Afghanistan,Sher Mohammad Akhundzada,Individual,(National) Minor Party (Afghanistan),1/1/06,EOT,S. Akhundzada ; S M Akhundzada ; S. M. Akhundzada ; Sher Mohammad Akhundzada ; Sher Mohammed Akhundzada ; Sher Akhundzada ; S Akhundzada
Afghanistan,Sher Mohammad Akhundzada,Individual,Elite (Afghanistan),1/1/06,EOT,S. Akhundzada ; S M Akhundzada ; S. M. Akhundzada ; Sher Mohammad Akhundzada ; Sher Mohammed Akhundzada ; Sher Akhundzada ; S Akhundzada
Afghanistan,Sher Mohammad Akhundzada,Individual,Helmand Province,10/7/01,12/31/05,S. Akhundzada ; S M Akhundzada ; S. M. Akhundzada ; Sher Mohammad Akhundzada ; Sher Mohammed Akhundzada ; Sher Akhundzada ; S Akhundzada
Afghanistan,Sher Mohammad Karimi,Individual,Afghan National Army,10/2/10,EOT,S. M. Karimi ; S Karimi ; S. Karimi ; Sher Karimi ; Sher Mohammad Karimi ; S M Karimi
Afghanistan,Sher Mohammad Karimi,Individual,Pashtun,BOT,EOT,S. M. Karimi ; S Karimi ; S. Karimi ; Sher Karimi ; Sher Mohammad Karimi ; S M Karimi
Afghanistan,Shukria Barakzai,Individual,Elite (Afghanistan),BOT,12/6/07,S. Barakzai ; Shukria Barakzai ; S Barakzai
Afghanistan,Shukria Barakzai,Individual,Grand Assembly,1/1/03,12/6/05,S. Barakzai ; Shukria Barakzai ; S Barakzai
Afghanistan,Shukria Barakzai,Individual,House of the People,12/7/05,EOT,S. Barakzai ; Shukria Barakzai ; S Barakzai
Afghanistan,Shukria Barakzai,Individual,Pashtun,BOT,EOT,S. Barakzai ; Shukria Barakzai ; S Barakzai
Afghanistan,Shukria Barakzai,Individual,Womenâ€™s Mirror,1/1/02,12/31/02,S. Barakzai ; Shukria Barakzai ; S Barakzai
Afghanistan,Sibghatullah Mojadedi,Individual,Elite (Afghanistan),BOT,EOT,Sibghatullah Mojadedi ; Sibghatullah Mojadadi ; Sebghatullah Mujadeddi ; Sebghatullah Mojaddedi ; Sebghatollah Mojaddedi ; Sibghatullah Mojaddedi  ; Sibghatullah Mojadeddi ; Sibghatullah Mujaddedi ; Sibghatullah Mujadedi ; Sibghatullah Mujadadi ; Sebghatullah Mojadedi
Afghanistan,Sibghatullah Mojadedi,Individual,Executive Office (Afghanistan),4/28/92,6/28/92,Sibghatullah Mojadedi ; Sibghatullah Mojadadi ; Sebghatullah Mujadeddi ; Sebghatullah Mojaddedi ; Sebghatollah Mojaddedi ; Sibghatullah Mojaddedi  ; Sibghatullah Mojadeddi ; Sibghatullah Mujaddedi ; Sibghatullah Mujadedi ; Sibghatullah Mujadadi ; Sebghatullah Mojadedi
Afghanistan,Sibghatullah Mojadedi,Individual,Grand Assembly,1/1/02,12/31/04,Sibghatullah Mojadedi ; Sibghatullah Mojadadi ; Sebghatullah Mujadeddi ; Sebghatullah Mojaddedi ; Sebghatollah Mojaddedi ; Sibghatullah Mojaddedi  ; Sibghatullah Mojadeddi ; Sibghatullah Mujaddedi ; Sibghatullah Mujadedi ; Sibghatullah Mujadadi ; Sebghatullah Mojadedi
Afghanistan,Sibghatullah Mojadedi,Individual,House of Elders,1/1/05,EOT,Sibghatullah Mojadedi ; Sibghatullah Mojadadi ; Sebghatullah Mujadeddi ; Sebghatullah Mojaddedi ; Sebghatollah Mojaddedi ; Sibghatullah Mojaddedi  ; Sibghatullah Mojadeddi ; Sibghatullah Mujaddedi ; Sibghatullah Mujadedi ; Sibghatullah Mujadadi ; Sebghatullah Mojadedi
Afghanistan,Sibghatullah Mojadedi,Individual,National Liberation Front,BOT,EOT,Sibghatullah Mojadedi ; Sibghatullah Mojadadi ; Sebghatullah Mujadeddi ; Sebghatullah Mojaddedi ; Sebghatollah Mojaddedi ; Sibghatullah Mojaddedi  ; Sibghatullah Mojadeddi ; Sibghatullah Mujaddedi ; Sibghatullah Mujadedi ; Sibghatullah Mujadadi ; Sebghatullah Mojadedi
Afghanistan,Sima Samar,Individual,Afghan Independent Human Rights Commission,12/5/01,EOT,S. Samar ; S Samar ; Sima Samar
Afghanistan,Sima Samar,Individual,Cabinet (Afghanistan),1/1/02,1/1/03,S. Samar ; S Samar ; Sima Samar
Afghanistan,Sima Samar,Individual,Exiles (Afghanistan),BOT,12/31/01,S. Samar ; S Samar ; Sima Samar
Afghanistan,Sima Samar,Individual,Ministry of Women's Affairs,1/1/02,1/1/03,S. Samar ; S Samar ; Sima Samar
Afghanistan,Sirajuddin Haqqani,Individual,Haqqani Network,BOT,EOT,S. Haqqani ; Sirajuddin Haqqani ; S Haqqani
Afghanistan,Sirajuddin Haqqani,Individual,Pashtun,BOT,EOT,S. Haqqani ; Sirajuddin Haqqani ; S Haqqani
Afghanistan,Sultan Ali Keshtmand,Individual,Elite (Afghanistan),BOT,EOT,Sultan Ali Keshtmand ; Sultan Keshtmand ; Sultan Ali Kishtmand ; Ali Keshtmand ; Ali Kishtmand
Afghanistan,Sultan Ali Keshtmand,Individual,Executive Office (Afghanistan),6/11/81,5/26/88,Sultan Ali Keshtmand ; Sultan Keshtmand ; Sultan Ali Kishtmand ; Ali Keshtmand ; Ali Kishtmand
Afghanistan,Sultan Ali Keshtmand,Individual,Executive Office (Afghanistan),2/21/89,5/8/90,Sultan Ali Keshtmand ; Sultan Keshtmand ; Sultan Ali Kishtmand ; Ali Keshtmand ; Ali Kishtmand
Afghanistan,Taj Mohammad Wardak,Individual,Cabinet (Afghanistan),6/19/02,1/28/03,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taj Mohammad Wardak,Individual,Executive Office (Afghanistan),1/1/04,12/31/04,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taj Mohammad Wardak,Individual,Ministry of the Interior,6/19/02,1/28/03,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taj Mohammad Wardak,Individual,National Independence Party,4/1/05,EOT,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taj Mohammad Wardak,Individual,Paktia Province,1/1/02,3/31/02,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taj Mohammad Wardak,Individual,Pashtun,BOT,EOT,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taliban,Group,Fundamentalist,BOT,EOT,Taleban ; Taliban
Afghanistan,Taliban,Group,Government (Afghanistan),9/1/96,10/6/01,Taleban ; Taliban
Afghanistan,Taliban,Group,Insurgents (Afghanistan),10/7/01,EOT,Taleban ; Taliban
Afghanistan,Taliban,Group,Sunni,BOT,EOT,Taleban ; Taliban
Afghanistan,Taliban Air Force,Group,Taliban,BOT,EOT,Taliban Air Force
Afghanistan,Thabat,Group,Print News (Afghanistan),BOT,EOT,Thabat
Afghanistan,The Afghanistan Bank,Group,Finance / Economy / Commerce / Trade Ministry (Afghanistan),BOT,EOT,The Afghanistan Bank ; Da Afghanistan Bank
Afghanistan,The Daily Weesa,Group,Print News (Afghanistan),1/1/06,EOT,Weesa ; The Daily Weesa ; Weesa Daily ; Roz Nama Weesa
Afghanistan,The Frontier Post,Group,Print News (Afghanistan),2/1/84,EOT,The Frontier Post
Afghanistan,The Institute for State Effectiveness,Group,Development NGOs (Afghanistan),1/1/05,EOT,The Institute Of State Effectiveness ; ISE ; Institute Of State Effectiveness ; The Institute For State Effectiveness ; Institute For State Effectiveness
Afghanistan,Third Army Corps,Group,Afghan National Army,BOT,EOT,3Rd Army Corps ; Third Army Corps
Afghanistan,Toryalai Wesa,Individual,Kandahar Province,12/19/08,EOT,T. Wesa ; T Wesa ; Toryalai Wesa ; Turialay Wisa ; Toryalai Wisa ; Turialay Wesa
Afghanistan,United National Front,Group,(National) Major Party (Afghanistan),1/1/06,4/2/06,Afghanistan National Front ; United National Front
Afghanistan,Ustad Mohammad Yaser,Individual,Taliban,11/12/01,EOT,U. Yaser ; U Yaser ; U. M. Yaser ; Mohammad Yaser ; Ustad Yaser ; Ustad Mohammad Yaser ; U M Yaser
Afghanistan,Voice of Jihad,Group,Taliban,BOT,EOT,Voice Of Jihad ; Afghan Taleban Voice Of Jihad ; Afghan Taliban Voice Of Jihad
Afghanistan,Voice of Shariah,Group,Taliban,BOT,EOT,Shariat Ghag ; Radio Kabul ; Radio Voice Of Shari'Ah ; Voice Of Shariah
Afghanistan,Wahid Mozhda,Individual,Taliban,BOT,EOT,Wahed Mozhda ; Wahid Muzhda ; Wahid Mozhda
Afghanistan,Wahid Omar,Individual,Elite (Afghanistan),3/1/78,EOT,Wahid Omar ; W. Omar ; W Omar
Afghanistan,Wahid Omar,Individual,Executive Office (Afghanistan),1/1/07,EOT,Wahid Omar ; W. Omar ; W Omar
Afghanistan,Wahid Omar,Individual,Government Media and Information Center,1/1/09,EOT,Wahid Omar ; W. Omar ; W Omar
Afghanistan,Wakil Ahmed Muttawakil,Individual,(National) Minor Party (Afghanistan),10/22/03,12/31/05,Wakil Muttawakil ; Mullah Muttawakil ; Wakil Ahmed Muttawakil ; W Muttawakil ; W. A. Muttawakil ; Wakil Ahmad Muttawakil ; W. Muttawakil ; W A Muttawakil
Afghanistan,Wakil Ahmed Muttawakil,Individual,Elite (Afghanistan),1/1/06,EOT,Wakil Muttawakil ; Mullah Muttawakil ; Wakil Ahmed Muttawakil ; W Muttawakil ; W. A. Muttawakil ; Wakil Ahmad Muttawakil ; W. Muttawakil ; W A Muttawakil
Afghanistan,Wakil Ahmed Muttawakil,Individual,Foreign Ministry (Afghanistan),10/1/99,10/6/01,Wakil Muttawakil ; Mullah Muttawakil ; Wakil Ahmed Muttawakil ; W Muttawakil ; W. A. Muttawakil ; Wakil Ahmad Muttawakil ; W. Muttawakil ; W A Muttawakil
Afghanistan,Wakil Ahmed Muttawakil,Individual,Taliban,BOT,10/21/03,Wakil Muttawakil ; Mullah Muttawakil ; Wakil Ahmed Muttawakil ; W Muttawakil ; W. A. Muttawakil ; Wakil Ahmad Muttawakil ; W. Muttawakil ; W A Muttawakil
Afghanistan,Waliur Rehman,Individual,Tehrik-i-Taliban Pakistan,BOT,EOT,Waliur Reman ; Wali-Ur Rahman ; Wali-Ur-Rehman Mehsud ; Wali Ur Rehman ; Wali-Ur Rehman ; Waliur Rahman ; Waliur Rehman ; Waliur Rehman Mehsud
Afghanistan,Wazir Tribe in Afghanistan,Group,National Ethnic (Afghanistan),BOT,EOT,Wazir ; Waziris ; Wazir Tribe
Afghanistan,Wazir Tribe in Afghanistan,Group,Pashtun,BOT,EOT,Wazir ; Waziris ; Wazir Tribe
Afghanistan,Womenâ€™s Mirror,Group,Print News (Afghanistan),BOT,EOT,Aina-E-Zan ; Womenâ€™S Mirror
Afghanistan,Yaser Esam Hamdi,Individual,General Population / Civilian / Social (Saudi Arabia),11/2/01,EOT,Y. E. Hamdi ; Yaser Esam Hamdi ; Yaser Hamdi ; Y. Hamdi ; Y E Hamdi ; Y Hamdi
Afghanistan,Yaser Esam Hamdi,Individual,Taliban,1/1/92,11/1/01,Y. E. Hamdi ; Yaser Esam Hamdi ; Yaser Hamdi ; Y. Hamdi ; Y E Hamdi ; Y Hamdi
Afghanistan,Yunus Qanuni,Individual,Cabinet (Afghanistan),12/7/01,8/31/04,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,House of the People,12/7/05,12/20/05,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,House of the People,12/21/05,EOT,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,Jamiat-e Islami,BOT,12/6/01,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,Ministry of Education,6/20/02,8/31/04,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,Ministry of the Interior,12/7/01,6/19/02,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,New Afghanistan Party,1/1/04,EOT,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,Tajik,BOT,EOT,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yusuf Niazi,Individual,Ministry of Hajj and Religious Affairs,1/1/10,EOT,Yusuf Niazi
Afghanistan,Zabihollah Mojahed,Individual,Media (Taliban),BOT,EOT,Z. Mojahed ; Zabihollah Mojahed ; Z Mojahed ; Zabiullah Mujahid ; Zabihullah Mujahid
Afghanistan,Zabihollah Mojahed,Individual,Taliban,11/12/01,EOT,Z. Mojahed ; Zabihollah Mojahed ; Z Mojahed ; Zabiullah Mujahid ; Zabihullah Mujahid
Afghanistan,Zahera Ahmadyar Mawlayee,Individual,Hazara (Ethnic Group),BOT,EOT,Z A Mawlayee ; Zahera Mawlayee ; Z. A. Mawlayee ; Z Mawlayee ; Z. Mawlayee ; Zahera Ahmadyar Mawlayee
Afghanistan,Zahera Ahmadyar Mawlayee,Individual,House of the People,12/7/05,EOT,Z A Mawlayee ; Zahera Mawlayee ; Z. A. Mawlayee ; Z Mawlayee ; Z. Mawlayee ; Zahera Ahmadyar Mawlayee
Afghanistan,Zakim Shah,Individual,Joint Election Management Board,1/1/02,EOT,Zakim Shah ; Z. Shah ; Z Shah
Afghanistan,Zalmai Rassoul,Individual,Cabinet (Afghanistan),6/1/02,12/31/09,Dr Rassoul ; Zalmi Rassoul ; Z Rassoul ; Zalmay Rasul ; Dr. Rassoul ; Z. Rassoul ; Dr. Zalmai Rassoul ; Zalmai Rassoul ; Dr Zalmai Rassoul
Afghanistan,Zalmai Rassoul,Individual,Cabinet (Afghanistan),1/18/10,EOT,Dr Rassoul ; Zalmi Rassoul ; Z Rassoul ; Zalmay Rasul ; Dr. Rassoul ; Z. Rassoul ; Dr. Zalmai Rassoul ; Zalmai Rassoul ; Dr Zalmai Rassoul
Afghanistan,Zalmai Rassoul,Individual,Elite (Afghanistan),BOT,EOT,Dr Rassoul ; Zalmi Rassoul ; Z Rassoul ; Zalmay Rasul ; Dr. Rassoul ; Z. Rassoul ; Dr. Zalmai Rassoul ; Zalmai Rassoul ; Dr Zalmai Rassoul
Afghanistan,Zalmai Rassoul,Individual,Executive Office (Afghanistan),6/1/02,1/17/10,Dr Rassoul ; Zalmi Rassoul ; Z Rassoul ; Zalmay Rasul ; Dr. Rassoul ; Z. Rassoul ; Dr. Zalmai Rassoul ; Zalmai Rassoul ; Dr Zalmai Rassoul
Afghanistan,Zalmai Rassoul,Individual,Ministry of Civil Aviation and Tourism,3/1/02,5/31/02,Dr Rassoul ; Zalmi Rassoul ; Z Rassoul ; Zalmay Rasul ; Dr. Rassoul ; Z. Rassoul ; Dr. Zalmai Rassoul ; Zalmai Rassoul ; Dr Zalmai Rassoul
Afghanistan,Zalmai Rassoul,Individual,Ministry of Foreign Affairs,1/18/10,EOT,Dr Rassoul ; Zalmi Rassoul ; Z Rassoul ; Zalmay Rasul ; Dr. Rassoul ; Z. Rassoul ; Dr. Zalmai Rassoul ; Zalmai Rassoul ; Dr Zalmai Rassoul
Afghanistan,Zalmai Rassoul,Individual,National Security Council,6/1/02,12/31/09,Dr Rassoul ; Zalmi Rassoul ; Z Rassoul ; Zalmay Rasul ; Dr. Rassoul ; Z. Rassoul ; Dr. Zalmai Rassoul ; Zalmai Rassoul ; Dr Zalmai Rassoul
Afghanistan,Zarar Ahmad Moqbel Osmani,Individual,Cabinet (Afghanistan),1/28/05,10/11/08,Ahmad Muqbil Zarar ; Zarar Ahmad Muqbil Osmani ; Zarar Ahmad Osmani ; Zarar Ahamd Osmani ; Zarar Ahmad Moqbel Osmani ; Ahmad Moqbel Zarar ; Ahmad Zarar
Afghanistan,Zarar Ahmad Moqbel Osmani,Individual,Cabinet (Afghanistan),1/1/09,EOT,Ahmad Muqbil Zarar ; Zarar Ahmad Muqbil Osmani ; Zarar Ahmad Osmani ; Zarar Ahamd Osmani ; Zarar Ahmad Moqbel Osmani ; Ahmad Moqbel Zarar ; Ahmad Zarar
Afghanistan,Zarar Ahmad Moqbel Osmani,Individual,Ministry of Counter Narcotics,1/1/09,10/27/13,Ahmad Muqbil Zarar ; Zarar Ahmad Muqbil Osmani ; Zarar Ahmad Osmani ; Zarar Ahamd Osmani ; Zarar Ahmad Moqbel Osmani ; Ahmad Moqbel Zarar ; Ahmad Zarar
Afghanistan,Zarar Ahmad Moqbel Osmani,Individual,Ministry of Foreign Affairs,10/28/13,EOT,Ahmad Muqbil Zarar ; Zarar Ahmad Muqbil Osmani ; Zarar Ahmad Osmani ; Zarar Ahamd Osmani ; Zarar Ahmad Moqbel Osmani ; Ahmad Moqbel Zarar ; Ahmad Zarar
Afghanistan,Zarar Ahmad Moqbel Osmani,Individual,Ministry of the Interior,1/28/03,9/27/05,Ahmad Muqbil Zarar ; Zarar Ahmad Muqbil Osmani ; Zarar Ahmad Osmani ; Zarar Ahamd Osmani ; Zarar Ahmad Moqbel Osmani ; Ahmad Moqbel Zarar ; Ahmad Zarar
Afghanistan,Zarar Ahmad Moqbel Osmani,Individual,Ministry of the Interior,1/1/06,12/31/08,Ahmad Muqbil Zarar ; Zarar Ahmad Muqbil Osmani ; Zarar Ahmad Osmani ; Zarar Ahamd Osmani ; Zarar Ahmad Moqbel Osmani ; Ahmad Moqbel Zarar ; Ahmad Zarar
Afghanistan,Zarar Ahmad Moqbel Osmani,Individual,Provincial (Afghanistan),7/1/03,12/31/04,Ahmad Muqbil Zarar ; Zarar Ahmad Muqbil Osmani ; Zarar Ahmad Osmani ; Zarar Ahamd Osmani ; Zarar Ahmad Moqbel Osmani ; Ahmad Moqbel Zarar ; Ahmad Zarar
Afghanistan,Zarar Ahmad Moqbel Osmani,Individual,Provincial Divisions (Afghanistan),BOT,6/30/03,Ahmad Muqbil Zarar ; Zarar Ahmad Muqbil Osmani ; Zarar Ahmad Osmani ; Zarar Ahamd Osmani ; Zarar Ahmad Moqbel Osmani ; Ahmad Moqbel Zarar ; Ahmad Zarar
Afghanistan,Zmaray Bashari,Individual,National Security Council,1/1/10,EOT,Z. Bashari ; Z Bashari ; Zmaray Bashari
Aland Islands,Britt Lundberg,Individual,Education Ministry (Aland Islands),1/1/07,1/1/11,Britt Lundberg
Aland Islands,Britt Lundberg,Individual,Elite (Aland Islands),BOT,EOT,Britt Lundberg
Aland Islands,Britt Lundberg,Individual,Legislative / Parliamentary (Aland Islands),1/1/11,EOT,Britt Lundberg
Aland Islands,Camilla Gunell,Individual,Elite (Aland Islands),BOT,EOT,Camilla Gunell
Aland Islands,Camilla Gunell,Individual,Executive Office (Aland Islands),11/1/11,EOT,Camilla Gunell
Aland Islands,Harriet Lindeman,Individual,Elite (Aland Islands),BOT,EOT,Harriet Lindeman
